id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3011239725,,Jose R. Martínez-García|Francisco Edgar Castillo-Barrera|Ramón René Palacio Cinco|Gilberto Borrego|Juan C. Cuevas‐Tello,https://openalex.org/A5078199338|https://openalex.org/A5083101812|https://openalex.org/A5032068963|https://openalex.org/A5007306672|https://openalex.org/A5053767366,https://orcid.org/0000-0002-7322-0990|https://orcid.org/0000-0001-7821-5819|https://orcid.org/0000-0002-4059-2149|https://orcid.org/0000-0001-7315-5693|https://orcid.org/0000-0002-7566-0412,MX|MX|MX|MX|MX,Autonomous University of San Luis Potosí|Autonomous University of San Luis Potosí|University of Navojoa|Sonora Institute of Technology|Sonora Institute of Technology|Autonomous University of San Luis Potosí,https://openalex.org/I196664497|https://openalex.org/I196664497|https://openalex.org/I4210161461|https://openalex.org/I36020712|https://openalex.org/I36020712|https://openalex.org/I196664497,False|False|True|False|False,,22,https://openalex.org/I4210161461|https://openalex.org/I36020712,Ontology for knowledge condensation to support expertise location in the code phase during software development process,https://doi.org/10.1049/iet-sen.2019.0272,5.37839919,False,en,False,closed,IET Software,https://openalex.org/S164201770,1751-8806,journal,Software Engineering Techniques and Practices,2020-03-09,2020,article
https://openalex.org/W2953882462,"Distributed Software Development has become an established software development paradigm that provides several advantages but it presents significant challenges to share and understand the knowledge required for developing software. Organizations are expected to implement appropriate practices to address knowledge management. From the existing studies, it is been analyzed that there were problems of collaboration between distributed team members which effects knowledge sharing. Documentation problem (such as missing, poor and outdated documents) and knowledge vaporization (as much of the conversation and communication is done via chat and retrieving it later is a great headache) is a major challenge in Distributed Software Development in knowledge sharing. Our main objective is to improve knowledge sharing between distributed team members and prevent knowledge vaporization and reduced documentation problem that will help in improving software development process in a distributed environment. To eliminate these challenges we proposed a framework which deals with documentation and knowledge vaporization problems and evaluated it through industrial case study and evaluate the framework performance in real-life context where actually the problem arises, we conducted the interviews and analyzed the data using thematic analysis and SUS questioner we came to the conclusion on team members response that they are satisfied with our proposed solution and it improved their knowledge sharing process. Our intention was to improve the knowledge process with our proposed solution and the evaluation showed that we resolved these problems.",Sara Waheed|Bushra Hamid|N. Z. Jhanjhi|Mamoona Humayun|Abdullah Nazir,https://openalex.org/A5110938248|https://openalex.org/A5089963642|https://openalex.org/A5029582839|https://openalex.org/A5027472030|https://openalex.org/A5071731368,|https://orcid.org/0009-0003-3169-4519|https://orcid.org/0000-0001-8116-4733|https://orcid.org/0000-0001-6339-2257|,PK|MY|SA|PK|PK,Pir Mehr Ali Shah Arid Agriculture University|Taylor's University|Al Jouf University|Bahria University|Pir Mehr Ali Shah Arid Agriculture University,https://openalex.org/I200749728|https://openalex.org/I4210143550|https://openalex.org/I199702508|https://openalex.org/I59225215|https://openalex.org/I200749728,True|False|False|False|False,cc-by,20,https://openalex.org/I200749728,Improving Knowledge Sharing in Distributed Software Development,https://doi.org/10.14569/ijacsa.2019.0100656,5.09614053,False,en,True,diamond,International Journal of Advanced Computer Science and Applications,https://openalex.org/S23629721,2156-5570,journal,Software Engineering Techniques and Practices,2019-01-01,2019,article
https://openalex.org/W4296097463,"For organizations, knowledge is a valuable intangible asset that should be obtained, preserved, shared, and applied to assist decision-making. Cloud computing and knowledge management systems bring together technology and organizational methods to help organizations manage their knowledge and enhance their performance. This work investigates how organizations adopt software development and distribution innovation models using ubiquitous computing more specifically cloud-based software services appraise knowledge management (KM) practices. A combined hybrid research model has been developed using extended Technology Acceptance Model (TAM) and Technology-Organization-Environment (TOE) with KM practices. Series of statistical results using structural equation modeling performed on data collected through an online survey from 983 professionals working in distributed software development (DSD) and innovation worldwide are used to put hypotheses to the test. The results of the study indicate that KM practices (knowledge accessibility, storage, application, and sharing) along with TOE (complexity, compatibility, relative advantage, security, privacy and trust, and reputation) have a substantial and positive impact on the adoption of cloud-based software services. Coordination and communication concerns are the backbones of successful practicing distributed development and innovation. Furthermore, results indicate acceptance of the moderating role of geographical (cultural) difference in examining the impact of KM practices and cloud services.",Chetna Gupta|José María Fernández-Crehuet|Varun Gupta,https://openalex.org/A5030141359|https://openalex.org/A5072347890|https://openalex.org/A5016716343,https://orcid.org/0000-0001-6286-4830|https://orcid.org/0000-0002-2175-0121|https://orcid.org/0000-0003-2824-3402,ES|IN|ES|ES,Jaypee Institute of Information Technology|Universidad Politécnica de Madrid|Universidad Politécnica de Madrid|Universidad de Alcalá,https://openalex.org/I154970844|https://openalex.org/I88060688|https://openalex.org/I88060688|https://openalex.org/I189268942,True|False|False,cc-by,20,https://openalex.org/I154970844|https://openalex.org/I88060688,Measuring Impact of Cloud Computing and Knowledge Management in Software Development and Innovation,https://doi.org/10.3390/systems10050151,8.18090367,False,en,True,gold,Systems,https://openalex.org/S4210219410,2079-8954,journal,Technology Adoption and User Behaviour,2022-09-14,2022,article
https://openalex.org/W4310170188,"The software value chain is knowledge-based since it is highly dependant on people. Consequently, a lack of practice in managing knowledge as a resource may jeopardise its application in software development. Knowledge-Based Resources (KBRs) relate to employees’ intangible knowledge that is deemed to be valuable to a company's competitive advantage. In this study, we apply a grounded theory approach to examine the role of KBRs in Agile Software Development (ASD). To this aim, we collected data from 18 practitioners from five companies. We develop the Knowledge-Push theory, which explains how KBRs boost the need for change in ASD. Our results show that the practitioners who participated in the study utilise, as primary strategies, task planning, resource management, and social collaboration. These strategies are implemented through the team environment and settings and incorporate an ability to codify and transmit knowledge. However, this process of codification is non-systematic, which consequently introduces inefficiency in the domain of knowledge resource utilisation, resulting in potential knowledge waste. This inefficiency can generate negative implications for software development, including meaningless searches in databases, frustration because of recurrent problems, the unnecessary redesign of solutions, and a lack of awareness of knowledge sources. © 2022 The Authors",Raquel Ouriques|Krzysztof Wnuk|Tony Gorschek|Richard Berntsson Svensson,https://openalex.org/A5041589399|https://openalex.org/A5043325379|https://openalex.org/A5047199297|https://openalex.org/A5112870305,https://orcid.org/0000-0003-2679-0517|https://orcid.org/0000-0003-3567-9300|https://orcid.org/0000-0002-3646-235X|,SE|SE|SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Chalmers University of Technology|University of Gothenburg,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I66862912|https://openalex.org/I881427289,True|False|False|False,cc-by,17,https://openalex.org/I52719799,The role of knowledge-based resources in Agile Software Development contexts,https://doi.org/10.1016/j.jss.2022.111572,6.45984888,False,en,True,hybrid,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Techniques and Practices,2022-11-28,2022,article
https://openalex.org/W4292163560,,José Romualdo da Costa Filho|Renato Penha|Luciano Ferreira da Silva|Flávio Santino Bizarrias,https://openalex.org/A5068358557|https://openalex.org/A5071113073|https://openalex.org/A5000822123|https://openalex.org/A5056525564,https://orcid.org/0000-0003-4627-2450|https://orcid.org/0000-0002-1431-2860|https://orcid.org/0000-0001-6482-8729|https://orcid.org/0000-0001-5574-7820,BR|BR|BR|BR,Universidade Nove de Julho|Universidade Nove de Julho|Universidade Nove de Julho|Universidade Nove de Julho,https://openalex.org/I3017888287|https://openalex.org/I3017888287|https://openalex.org/I3017888287|https://openalex.org/I3017888287,True|False|False|False,,12,https://openalex.org/I3017888287,Competencies for Managing Activities in Agile Projects,https://doi.org/10.1007/s40171-022-00311-2,7.5926027,False,en,False,closed,Global Journal of Flexible Systems Management,https://openalex.org/S2764879640,0972-2696,journal,Academic Research in Diverse Fields,2022-08-18,2022,article
https://openalex.org/W3138966960,,Bianca Minetto Napoleão|Érica Ferreira de Souza|Glauco Antonio Ruiz|Katia Romero Felizardo|Giovani Volnei Meinerz|Nandamudi L. Vijaykumar,https://openalex.org/A5050461785|https://openalex.org/A5050603863|https://openalex.org/A5083314720|https://openalex.org/A5043877845|https://openalex.org/A5045644562|https://openalex.org/A5042368174,https://orcid.org/0000-0003-1066-5535|https://orcid.org/0000-0002-5425-145X|https://orcid.org/0000-0003-4813-8095|https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0003-0915-3436|https://orcid.org/0000-0002-9025-0841,BR|BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|National Institute for Space Research|Universidade Federal de São Paulo,https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I80849659|https://openalex.org/I88273585,False|True|False|False|False|False,,14,https://openalex.org/I1283613182,Synthesizing researches on Knowledge Management and Agile Software Development using the Meta-ethnography method,https://doi.org/10.1016/j.jss.2021.110973,3.49356163,False,en,False,closed,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Techniques and Practices,2021-04-18,2021,article
https://openalex.org/W3122983873,"Flexibility and change adoption are key attributes for service-oriented architecture (SOA) and agile software development processes. Although the notion of agility is quite visible on both sides, still the integration of the two diverse concepts (architectural framework and development process) should be well thought of before employing them for a software development project. For this purpose, this study is designed to analyze the two diverse software architectural framework and development approaches, that is, SOA and Scrum process model, respectively, and their integrated environment in software project development setup perspective for Industrial Internet of Things (IIoT). This study also analyzes commonalities among Scrum process model and SOA architectural framework to identify compatibility between Scrum and SOA so that the Scrum process can be constructively used for SOA based projects. This study also examines the proper design and setup of Scrum process suitable for large-scale SOA based projects. For this purpose, an SOA based research and development project is selected as a case study using Scrum as the software development process. The project development and deployment perspective include eight core modules that constitute the overall project framework.",Yanqing Cui|Islam Zada|Sara Shahzad|Shah Nazir|Shafiullah Khan|Naveed Hussain|Muhammad Asshad,https://openalex.org/A5013126650|https://openalex.org/A5088379820|https://openalex.org/A5105655341|https://openalex.org/A5020009700|https://openalex.org/A5075214304|https://openalex.org/A5031132589|https://openalex.org/A5003709411,https://orcid.org/0000-0003-0082-1987|https://orcid.org/0000-0001-6472-8795|https://orcid.org/0000-0002-1812-236X|https://orcid.org/0000-0003-0126-9944|https://orcid.org/0000-0001-8363-2051|https://orcid.org/0000-0003-3874-2088|https://orcid.org/0000-0003-4998-5579,CN|PK|PK|PK|PK|PK|PK,Inner Mongolia Medical University|University of Peshawar|University of Peshawar|University of Swabi|Kohat University of Science and Technology|University of Swabi|University of Haripur,https://openalex.org/I44673925|https://openalex.org/I36001604|https://openalex.org/I36001604|https://openalex.org/I4210142599|https://openalex.org/I178777954|https://openalex.org/I4210142599|https://openalex.org/I2801349156,True|False|False|True|False|False|False,cc-by,13,https://openalex.org/I44673925|https://openalex.org/I4210142599,Analysis of Service-Oriented Architecture and Scrum Software Development Approach for IIoT,https://doi.org/10.1155/2021/6611407,3.78469176,False,en,True,hybrid,Scientific Programming,https://openalex.org/S166774750,1058-9244,journal,Service-Oriented Architecture and Web Services,2021-01-23,2021,article
https://openalex.org/W3130423780,"Component-based software development is rapidly introducing numerous new paradigms and possibilities to deliver highly customized software in a distributed environment. Among other communication, teamwork, and coordination problems in global software development, the detection of faults is seen as the key challenge. Thus, there is a need to ensure the reliability of component-based applications requirements. Distributed device detection faults applied to tracked components from various sources and failed to keep track of all the large number of components from different locations. In this study, we propose an approach for fault detection from component-based systems requirements using the fuzzy logic approach and historical information during acceptance testing. This approach identified error-prone components selection for test case extraction and for prioritization of test cases to validate components in acceptance testing. For the evaluation, we used empirical study, and results depicted that the proposed approach significantly outperforms in component selection and acceptance testing. The comparison to the conventional procedures, i.e., requirement criteria, and communication coverage criteria without irrelevancy and redundancy successfully outperform other procedures. Consequently, the F-measures of the proposed approach define the accurate selection of components, and faults identification increases in components using the proposed approach were higher (i.e., more than 80 percent) than requirement criteria, and code coverage criteria procedures (i.e., less than 80 percent), respectively. Similarly, the rate of fault detection in the proposed approach increases, i.e., 92.80 compared to existing methods i.e., less than 80 percent. The proposed approach will provide a comprehensive guideline and roadmap for practitioners and researchers.",Yaser Hafeez|Sadia Ali|N. Z. Jhanjhi|Mamoona Humayun|Anand Nayyar|Mehedi Masud,https://openalex.org/A5084121250|https://openalex.org/A5101900857|https://openalex.org/A5029582839|https://openalex.org/A5027472030|https://openalex.org/A5091880648|https://openalex.org/A5045359397,https://orcid.org/0000-0003-4957-7233|https://orcid.org/0000-0002-8326-2852|https://orcid.org/0000-0001-8116-4733|https://orcid.org/0000-0001-6339-2257|https://orcid.org/0000-0002-9821-6146|https://orcid.org/0000-0001-6019-7245,|||||,,,True|False|False|False|False|False,cc-by,12,,Role of Fuzzy Approach towards Fault Detection for Distributed Components,https://doi.org/10.32604/cmc.2021.014830,3.20243149,False,en,True,diamond,"Computers, materials & continua/Computers, materials & continua (Print)",https://openalex.org/S4210191605,1546-2218,journal,Software Engineering Research,2021-01-01,2021,article
https://openalex.org/W3137767267,"In globally distributed projects, virtual teams are often partially dispersed. One common setup occurs when several members from one company work with a large outsourcing vendor based in another country. Further, the introduction of the popular BizDevOps concept has increased the necessity to cooperate across departments and reduce the age-old disconnection between the business strategy and technical development. Establishing a good collaboration in partially distributed BizDevOps teams requires extensive collaboration and communication techniques. Nowadays, a common approach is to rely on collaboration through pull requests and frequent communication on Slack. To investigate barriers for pull requests in distributed teams, we examined an organization located in Scandinavia where cross-functional BizDevOps teams collaborated with off-site team members in India. Data were collected by conducting 14 interviews, observing 23 entire days with the team, and observing 37 meetings. We found that the pull-request approach worked very well locally but not across sites. We found barriers such as domain complexity, different agile processes (timeboxed vs. flow-based development), and employee turnover. Using an intellectual capital lens on our findings, we discuss barriers and positive and negative effects on the success of the pull-request approach.",Viktoria Stray|Nils Brede Moe|Marius Mikalsen|E. Sven Hagen,https://openalex.org/A5071199006|https://openalex.org/A5076436430|https://openalex.org/A5040645945|https://openalex.org/A5088540067,https://orcid.org/0000-0002-6032-2074|https://orcid.org/0000-0003-2669-0778|https://orcid.org/0000-0003-0882-7427|,NO|NO|NO|NO,University of Oslo|SINTEF|SINTEF Digital|SINTEF|SINTEF|Norwegian University of Science and Technology|University of Oslo,https://openalex.org/I184942183|https://openalex.org/I173888879|https://openalex.org/I4387930215|https://openalex.org/I173888879|https://openalex.org/I173888879|https://openalex.org/I204778367|https://openalex.org/I184942183,True|False|False|False,,12,https://openalex.org/I184942183|https://openalex.org/I173888879,An Empirical Investigation of Pull Requests in Partially Distributed BizDevOps Teams,https://doi.org/10.1109/icssp-icgse52873.2021.00021,3.3546025,False,en,True,green,,,,,Collaboration in agile enterprises,2021-05-01,2021,preprint
https://openalex.org/W3212122991,,Sadia Ali|Yaser Hafeez|Mamoona Humayun|N. Z. Jhanjhi|Dac‐Nhuong Le,https://openalex.org/A5101900857|https://openalex.org/A5084121250|https://openalex.org/A5027472030|https://openalex.org/A5029582839|https://openalex.org/A5023041667,https://orcid.org/0000-0002-8326-2852|https://orcid.org/0000-0003-4957-7233|https://orcid.org/0000-0001-6339-2257|https://orcid.org/0000-0001-8116-4733|https://orcid.org/0000-0003-2601-2803,PK|PK|SA|MY|VN,Pir Mehr Ali Shah Arid Agriculture University|Pir Mehr Ali Shah Arid Agriculture University|Al Jouf University|Taylor's University|Hai Phong University of Management and Technology,https://openalex.org/I200749728|https://openalex.org/I200749728|https://openalex.org/I199702508|https://openalex.org/I4210143550|https://openalex.org/I4210146698,False|False|False|False|True,,12,https://openalex.org/I4210146698,Towards aspect based requirements mining for trace retrieval of component-based software management process in globally distributed environment,https://doi.org/10.1007/s10799-021-00343-7,2.62017122,False,en,False,closed,Information Technology and Management,https://openalex.org/S122922407,1385-951X,journal,Service-Oriented Architecture and Web Services,2021-11-05,2021,article
https://openalex.org/W4321611592,,Pierre-Louis Meuric|Vèronique Favre-Bonté,https://openalex.org/A5087033903|https://openalex.org/A5034449713,https://orcid.org/0000-0002-1455-1335|https://orcid.org/0000-0003-2288-9827,FR|FR,Université Savoie Mont Blanc|Institut de Recherche en Gestion|Université Savoie Mont Blanc|Institut de Recherche en Gestion,https://openalex.org/I70900168|https://openalex.org/I4387154855|https://openalex.org/I70900168|https://openalex.org/I4387154855,True|False,,6,https://openalex.org/I70900168|https://openalex.org/I4387154855,International high-growth of early internationalizing firms: A feedback loop experience,https://doi.org/10.1080/00472778.2023.2169705,2.33996748,False,en,False,closed,Journal of Small Business Management,https://openalex.org/S78792899,0047-2778,journal,International Business and FDI,2023-02-23,2023,article
https://openalex.org/W4400326362,,Frida Fanani Rohma|Farah Ramadhani Khoirunnisa,https://openalex.org/A5052365776|https://openalex.org/A5100013589,https://orcid.org/0000-0003-4097-5374|,ID|ID,Trunojoyo University|Trunojoyo University,https://openalex.org/I3132710747|https://openalex.org/I3132710747,True|False,,6,https://openalex.org/I3132710747,"The effects of knowledge sharing, self-efficacy and performance: does initiation of structure leadership matter?",https://doi.org/10.1108/jabs-07-2023-0274,11.33015233,False,en,False,closed,Journal of Asia Business Studies,https://openalex.org/S202264103,1558-7894,journal,Knowledge Management and Sharing,2024-07-04,2024,article
https://openalex.org/W3214209646,"In distributed software development, planning and managing fair and transparent task allocation is both critical and challenging. The objective of this paper is to propose a decentralized blockchain-oriented, transparent task allocation framework to improve the quality of the task allocation process. It addresses the concerns of (i) enhancing collaboration, (ii) inhibiting knowledge vaporization, and (iii) reducing documentation problems. The proposed method is a novel two-fold process: First, it identifies and categorizes tasks exhibiting different dependencies and complexities to create equal task clusters based on their dependency type, difficulty, cost, and time. Second, it uses a blockchain-oriented framework to broadcast, check bid validity, allow developers to bid on tasks matching their roles and expertise, evaluate, and announce the winner for task allocation using smart contracts. Results of experimentation, surveys, and interviews with software practitioners conclude that the proposed solution is transparent and effective in allocating tasks (with Cranach’s alpha of 0.894) at a low cost of contract execution in a distributed software development environment. Overall, the proposed approach will have a positive and significant impact in industrial settings.",Chetna Gupta|Varun Gupta,https://openalex.org/A5030141359|https://openalex.org/A5016716343,https://orcid.org/0000-0001-6286-4830|https://orcid.org/0000-0003-2824-3402,IN|ES,Jaypee Institute of Information Technology|Universidad de Alcalá,https://openalex.org/I154970844|https://openalex.org/I189268942,True|False,cc-by,5,https://openalex.org/I154970844,A Decentralized Framework for Managing Task Allocation in Distributed Software Engineering,https://doi.org/10.3390/app112210633,1.45565068,False,en,True,gold,Applied Sciences,https://openalex.org/S4210205812,2076-3417,journal,Blockchain Technology Applications and Security,2021-11-11,2021,article
https://openalex.org/W4281679723,"The SCRUM approach and Service-Oriented Architecture (SOA) framework are critical in assessing the factors that influence the efficiency of a business process and ensuring that business objectives are fulfilled, and the process is on track to meet those objectives. Flexibility and change adoption are critical features for both SCRUM and SOA approaches. Even though both sides encourage agility, the integration of the two independent concepts (SOA is the architectural framework while SCRUM is the development process) should be considered before being used in software management and development projects. This study assessed and analyzed both SCRUM and SOA’s diverse and different software architectural frameworks and development methodologies as well as their environment, which is integrated with the context of software project management and development setup for the software development industry. In addition, this study explores the similarities between the SCRUM process model and the SOA architectural framework to see if they are compatible and, if so, how they may be combined to enhance SOA-based projects. This research also looks at how to build and use a SCRUM methodology for large-scale SOA projects. As a result, SCRUM was chosen as the software development methodology for a research and development project based on SOA. In terms of project development and implementation, the complete project structure is made up of eight main parts.",Fahad H. Alshammari,https://openalex.org/A5044412045,https://orcid.org/0000-0002-2175-9812,SA,Shaqra University,https://openalex.org/I206935292,True,cc-by,5,https://openalex.org/I206935292,Analytical Evaluation of SOA and SCRUM Business Process Management Approaches for IoT-Based Services Development,https://doi.org/10.1155/2022/3556809,1.89995555,False,en,True,hybrid,Scientific Programming,https://openalex.org/S166774750,1058-9244,journal,Service-Oriented Architecture and Web Services,2022-05-30,2022,article
https://openalex.org/W4390345252,"Restrictive Scrum assumptions make the effectiveness of this approach debatable in projects deviating from typical execution conditions. This article delivers a comprehensive software development approach for both academic and commercial Information Technology (IT) projects effectuated by teams that are hampered by significantly unsystematic participation of project members and mercurial internal communication. The nature of ‘ad-hoc’ projects imposes another level of difficulty in terms of both managing the conduct of such a project and ensuring the quality of the end product. Multicyclic action research enabled a gradual adaptation of the Scrum approach to support such project conditions. This study introduces major alterations to Sprint implementation and minor enhancements within the documentation process to streamline knowledge sharing among Development Team members. Proposed key alterations include the evolution of Daily Scrum towards Weekly Scrum, the possibility of extending Sprints length, the eventuality to switch team members during Sprint due to substantial failure to meet deadlines, having at least two team members responsible for a single Product Backlog Item (PBI) at all times, as well as exclusion of Burndown Chart in favor for Development Team members updating their working time. Positive validation of enhancements in mixed settings confirms that the generic Scrum framework can be adapted to support highly volatile projects. The proposed approach is suitable not only for carrying out software development initiatives that rely heavily on the skills of external experts and/or volunteers. It also supports traditional Scrum teams that seek to reduce their exposure to risk arising from organizational changes.",Michał Kuciapski|Bartosz Marcinkowski,https://openalex.org/A5005817427|https://openalex.org/A5049218977,https://orcid.org/0000-0002-5024-4025|https://orcid.org/0000-0002-7230-2978,PL|PL,University of Gdańsk|University of Gdańsk,https://openalex.org/I40413290|https://openalex.org/I40413290,True|False,,5,https://openalex.org/I40413290,Agile software development approach for 'ad-hoc' IT projects,https://doi.org/10.12821/ijispm110402,3.09243813,False,en,True,diamond,International journal of information systems and project management,https://openalex.org/S2737541009,2182-7788,journal,Software Engineering Techniques and Practices,2023-12-27,2023,article
https://openalex.org/W4309999664,"Introduction/Main Objectives: This study sought to quantify how hard skills, soft skills, organization learning, and innovation capability all affected performance. Background Problems: The abilities required to advance in the workplace are changing due to the expanding workplace. Every university graduate is expected to perform exceedingly well, possess high levels of competence, and be adept at their jobs. Educational institutions play a crucial role in developing competent graduates with hard skills, soft skills, and self-efficacy. Novelty: This study evaluates the similarities and differences between the previous research and the research conducted because the earlier research did not integrate the three variables in one research title. Research Methods: This study employs a qualitative literature study. Secondary data is gathered from research findings from multiple references that are pertinent to the study's subject and goals. Finding/Results: The findings demonstrated that organizational learning, hard and soft skills, and innovation capability all had a direct, positive, and significant impact on performance. Additionally, among other factors, soft skills have the most significant an impact on performance. Conclusion: Every educational institution must continue to focus on developing hard and soft skills through training to improve employee performance.",Mulyadi Mulyadi|Wellty Mely Betesda Br Sinaga|Dwi Nirwana|Renova Manulang,https://openalex.org/A5100712165|https://openalex.org/A5033762813|https://openalex.org/A5083995283|https://openalex.org/A5035864854,https://orcid.org/0000-0003-3303-9350|||,ID|ID|ID|ID,Jambi University|Jambi University|Jambi University|Jambi University,https://openalex.org/I147791725|https://openalex.org/I147791725|https://openalex.org/I147791725|https://openalex.org/I147791725,True|False|False|False,cc-by-sa,4,https://openalex.org/I147791725,"Effect of Organizational Learning on Improving Hard Skills, Soft Skills, and Innovation on Performance",https://doi.org/10.55351/prajaiswara.v3i2.51,0.78319528,False,en,True,diamond,Jurnal Prajaiswara,https://openalex.org/S4220651722,2722-6352,journal,Organizational and Employee Performance,2022-11-24,2022,article
https://openalex.org/W4390063299,"Abstract The definition of architecture is a crucial task in software development, where the architect is responsible for making the right decisions to meet specific functional and quality requirements. These architectural design decisions form the foundation that shapes the arrangement of elements within a system. Unfortunately, these decisions are often poorly documented, implicit in various artifacts, or inadequately updated, leading to negative consequences on the maintainability of a system and resulting in rework and cost overruns. The objective of this systematic mapping study is to comprehend the current state regarding approaches for traceability of architectural design decisions and how these decisions are linked with the different artifacts used in software development. To achieve this, an information extraction protocol is followed, utilizing databases with search strings, inclusion, and exclusion criteria. The findings demonstrate that this knowledge is highly relevant; however, it is rarely explicitly documented. As a result, most works propose diverse approaches to extract this knowledge from existing technical documentation, commonly used tools, and other sources of product and process information. In contrast, it is evident that there is no standard for documenting design decisions, leading each author to present a subjective version of what is important and where to trace these decisions. This suggests that there is still a significant amount of research to be conducted regarding the traceability of these architectural design decisions and their connection with software artifacts. Such research could lead to intriguing new proposals for investigation.",Santiago Hyun|Julio Ariel Hurtado Alegría,https://openalex.org/A5072949496|https://openalex.org/A5010206860,|https://orcid.org/0000-0002-2508-0962,CO|CO,University of Cauca|University of Cauca,https://openalex.org/I152650591|https://openalex.org/I152650591,True|False,cc-by-nc-nd,3,https://openalex.org/I152650591,Traceability of Architectural Design Decisions and Software Artifacts: A Systematic Mapping Study,https://doi.org/10.2478/fcds-2023-0018,1.85546288,False,en,True,diamond,Foundations of Computing and Decision Sciences,https://openalex.org/S2736700591,0867-6356,journal,Software Engineering Research,2023-12-01,2023,article
https://openalex.org/W4399334338,,Musengamana Jean de Dieu|Peng Liang|Mojtaba Shahin|Chen Yang|Zengyang Li,https://openalex.org/A5026980250|https://openalex.org/A5049939779|https://openalex.org/A5052783352|https://openalex.org/A5100602447|https://openalex.org/A5000298412,https://orcid.org/0009-0000-5956-997X|https://orcid.org/0000-0002-2056-5346|https://orcid.org/0000-0002-9081-1354|https://orcid.org/0000-0001-7906-2420|https://orcid.org/0000-0002-7258-993X,CN|CN|AU|CN|CN,Wuhan University|Wuhan University|RMIT University|Shenzhen Polytechnic|Nanjing University|Central China Normal University,https://openalex.org/I37461747|https://openalex.org/I37461747|https://openalex.org/I82951845|https://openalex.org/I182722699|https://openalex.org/I881766915|https://openalex.org/I40963666,True|False|False|False|False,,3,https://openalex.org/I37461747,Mining architectural information: A systematic mapping study,https://doi.org/10.1007/s10664-024-10480-6,1.91633565,False,en,False,closed,Empirical Software Engineering,https://openalex.org/S109852484,1382-3256,journal,Advanced Software Engineering Methodologies,2024-06-04,2024,article
https://openalex.org/W3133508471,"Empirical research aims to establish generalizable claims from data. Such claims involve concepts that often must be measured indirectly by using indicators. Construct validity is concerned with whether one can justifiably make claims at the conceptual level that are supported by results at the operational level. We report a quantitative analysis of the awareness of construct validity in the software engineering literature between 2000 and 2019 and a qualitative review of 83 articles about human-centric experiments published in five high-quality journals between 2015 and 2019. Over the two decades, the appearance in the literature of the term construct validity increased sevenfold. Some of the reviewed articles we reviewed employed various ways to ensure that the indicators span the concept in an unbiased manner. We also found articles that reuse formerly validated constructs. However, the articles disagree about how to define construct validity. Several interpret construct validity excessively by including threats to internal, external, or statistical conclusion validity. A few articles also include fundamental challenges of a study, such as cheating and misunderstandings of experiment material. The diversity of topics discussed makes us recommend a minimalist approach to construct validity. We propose seven guidelines to establish a common ground for addressing construct validity in software engineering.",Dag I. K. Sjøberg|Gunnar R. Bergersen,https://openalex.org/A5078367528|https://openalex.org/A5004429773,https://orcid.org/0000-0002-4941-7240|https://orcid.org/0000-0002-8135-9052,NO|NO,University of Oslo|University of Oslo,https://openalex.org/I184942183|https://openalex.org/I184942183,True|False,cc-by,6,https://openalex.org/I184942183,Construct Validity in Software Engineering,https://doi.org/10.36227/techrxiv.14141027.v1,1.45565068,False,en,True,gold,,,,,Software Engineering Techniques and Practices,2021-03-06,2021,preprint
