Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"M Pathak, PK Hajoary","Strategising Industry 4.0 for Viksit Bharat 2047: an inclusive approach to public policy design with applications in tourism",2026,"Journal of Science and Technology Policy …","emerald.com","https://www.emerald.com/jstpm/article/doi/10.1108/JSTPM-10-2024-0422/1342768","",46,"2026-05-04 22:42:23","","10.1108/JSTPM-10-2024-0422/1342768","","",,,,,0,0.00,0,2,1,"Purpose This study aims to examine the state and structure of India's I4. 0 (Industry 4.0) policy, as well as its actors, actions and processes through an inclusive value-first approach …","","https://scholar.google.com/scholar?q=related:NS3qBcb2hKQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Ragkhitwetsagul, J Krinke, M Choetkiertikul…","Automated Software Engineering Knowledge Transfer: A Case Study on Small and Medium-sized Software Enterprises in Thailand",2026,"Journal of Systems and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121226000518","",53,"2026-05-04 22:42:23","HTML","","","",,,,,0,0.00,0,4,1,"Abstract Knowledge transfer of ASE tools and techniques to Small and Medium-sized Software Enterprises (SSMEs) is a challenging task due to their limited resources. The …","https://www.sciencedirect.com/science/article/pii/S0164121226000518","https://scholar.google.com/scholar?q=related:AtWwqyqBZSEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Laure, C Villegas Meija, D Remmerswaal…","ROOM to Grow, a Mobile Well-Being Intervention for University Students: Overview of the Design Process and Outcomes",2025,"JMIR Formative …","formative.jmir.org","https://formative.jmir.org/2025/1/e63325","",69,"2026-05-04 22:42:23","HTML","","","",,,,,0,0.00,0,4,1,"Background University students are facing a multitude of challenges and an increase in mental health issues that affect their academic performance and overall well-being. In …","https://formative.jmir.org/2025/1/e63325","https://scholar.google.com/scholar?q=related:H2xtWkn3C8AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Spinellis, Z Kotti","Awakening: Modern Challenges and Opportunities of Software Engineering Research",2026,"arXiv preprint arXiv:2603.21403","arxiv.org","https://arxiv.org/abs/2603.21403","",81,"2026-05-04 22:42:23","","","","",,,,,0,0.00,0,2,1,"Software engineering research benefited for decades from openly available tools, accessible systems, and problems that could be studied at modest scale. Today, many of the …","https://arxiv.org/pdf/2603.21403","https://scholar.google.com/scholar?q=related:Q74Y0tYs-cQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"HR Jamali, D Danaei","University-Industry Collaboration and Research Commercialization in Australia: A Review Article",2025,"International Journal of Information Science and …","ijism.isc.ac","https://ijism.isc.ac/article_723532.html","",102,"2026-05-04 22:42:23","HTML","","","",,,,,0,0.00,0,2,1,"This review examines the literature on university-industry collaboration (UIC) and research commercialization in Australia, focusing on benefits, challenges, and strategies for …","https://ijism.isc.ac/article_723532.html","https://scholar.google.com/scholar?q=related:fD9Z-4BuezcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Papatheocharous, C Wohlin…","Context factors perceived important when looking for similar experiences in decision‐making for software components: An interview study",2024,"Journal of Software …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smr.2668","",110,"2026-05-04 22:42:23","","10.1002/smr.2668","","",,,,,0,0.00,0,3,2,"During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smr.2668","https://scholar.google.com/scholar?q=related:GSL0w_Kg2LgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Maharani","The Role of Academics in Building the Future of Finance",2025,"Business and Management in Asia: Finance and …","Springer","https://link.springer.com/chapter/10.1007/978-981-96-3452-1_15","",119,"2026-05-04 22:42:23","","10.1007/978-981-96-3452-1_15","","",,,,,0,0.00,0,1,1,"This study examines the impact of academic literature on the development of financial science. It also addresses how research in the financial field has elucidated the emergence …","","https://scholar.google.com/scholar?q=related:ncqu0RNKnVoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JD Camba, T Fuerst, J Anderson","Change and Configuration Management in the Digital Enterprise Curriculum",2025,"Industry 4.0 and Intelligent …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003625360-1/change-configuration-management-digital-enterprise-curriculum-jorge-camba-travis-fuerst-joseph-anderson","",126,"2026-05-04 22:42:23","","10.1201/9781003625360-1","","",,,,,0,0.00,0,3,1,"The principles, practices, and tools of change and configuration management are essential elements for achieving operational excellence in any industrial enterprise. As key enablers …","","https://scholar.google.com/scholar?q=related:jqcpLReWU6UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"H Turker","From Sea to Strategy: Applying Naval Command Principles to Corporate and Military Intelligence",2026,"Corporate Military Intelligence","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781003787587-1&type=chapterpdf","",128,"2026-05-04 22:42:23","","","","",,,,,0,0.00,0,1,1,"In the evolving landscape of global security, the integration of time-honoured naval command principles into corporate and military intelligence operations emerges as a potent …","","https://scholar.google.com/scholar?q=related:gTsdWIjZcacJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Källbäcker, Å Cajander…","Collaboration in Action: A Multi-grounded Analysis of Academia-Industry Partnerships in Interaction Design",2025,"Academic Research and …","Springer","https://link.springer.com/chapter/10.1007/978-3-032-15516-0_4","",130,"2026-05-04 22:42:23","","10.1007/978-3-032-15516-0_4","","",,,,,0,0.00,0,3,1,"Academia-industry collaborations are vital for tackling complex, real-world challenges in Interaction Design. This paper explores the collaborative process of a project focused on …","","https://scholar.google.com/scholar?q=related:EAhv_dX0i5MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
