Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"M Jaberzadeh Ansari, A Barcomb","A Survey for What Developers Require in AI-powered Tools that Aid in Component Selection in CBSD",2025,"Proceedings of the 29th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3756681.3756952","",29,"2026-05-04 22:40:08","","10.1145/3756681.3756952","","",,,,,0,0.00,0,2,1,"Although it has been more than four decades that the first components-based software development (CBSD) studies were conducted, there is still no standard method or tool for …","https://dl.acm.org/doi/pdf/10.1145/3756681.3756952","https://scholar.google.com/scholar?q=related:B0z4TpAblucJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Spinellis, Z Kotti","Awakening: Modern Challenges and Opportunities of Software Engineering Research",2026,"arXiv preprint arXiv:2603.21403","arxiv.org","https://arxiv.org/abs/2603.21403","",30,"2026-05-04 22:40:08","","","","",,,,,0,0.00,0,2,1,"Software engineering research benefited for decades from openly available tools, accessible systems, and problems that could be studied at modest scale. Today, many of the …","https://arxiv.org/pdf/2603.21403","https://scholar.google.com/scholar?q=related:Q74Y0tYs-cQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Vansovitš, E Petlenkov, A Tepljakov…","An Advanced Process Control Application Framework: Development and Test-Bench Validation",2025,"2025 IEEE 19th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11129770/?casa_token=DYjyVCG3afIAAAAA:VNkl2h6c7IZ595GZtB0vQ2pKml8TQ75vvPjlSu26hXiwRq7JWqrx-J1VYfJLeqDv9G2tcdVXMyhe","",43,"2026-05-04 22:40:08","","","","",,,,,0,0.00,0,4,1,"In this paper, we present a software framework implementing Model Predictive Control (MPC), a widely adopted method in industrial automation. Designed for versatility, it …","https://ieeexplore.ieee.org/iel8/11129694/11129706/11129770.pdf?casa_token=7QATwfRAMW0AAAAA:rIxkXcLQXbVqZa9vfBGUHRMRQdvWrhZZohSlGu_VT3ANA-w-j8USGJRtNM4ObaqBxxtc5ahm2GJ9","https://scholar.google.com/scholar?q=related:xv0UXYWxhAEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Kasauli, H Nyende, H Chongomweru…","Challenges of Conducting Research in Software Engineering: A case of graduate students in low resource contexts",2025,"2025 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11026912/?casa_token=6huRhyyY31wAAAAA:C9I3vodA7xdS0rB98BRt-HKps2KQWZFqZ0r7hI3U5JhMvVqniamaFGwVCmuGIFx_wqw03ojBWTBB","",45,"2026-05-04 22:40:08","","","","",,,,,0,0.00,0,4,1,"Software engineering in low-resourced countries is just gaining momentum. A considerable number of students enroll for the masters program at Makerere University in hope of …","https://ieeexplore.ieee.org/iel8/11026859/11026864/11026912.pdf?casa_token=lhLbok-HCukAAAAA:x2ZratPmuAeAer9a8LqCwIws7ETmC09bZNdUlYtBqUim8sn7pWqMtEszd4QvRusGYG1tlEjGtWm5","https://scholar.google.com/scholar?q=related:yaX-I8M1NY8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Dallegrave, C Rodrigues, D Marques…","Industry-Academia Collaboration (IAC): Preliminary Findings of a Tertiary Review",2025,"Iberian Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-032-10721-3_26","",48,"2026-05-04 22:40:08","","10.1007/978-3-032-10721-3_26","","",,,,,0,0.00,0,4,1,"In the software industry, adaptability is critical for maintaining relevance and competitiveness. This goal is shared by the software engineering academic community …","","https://scholar.google.com/scholar?q=related:qsLDHiFVkIUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Källbäcker, Å Cajander…","Collaboration in Action: A Multi-grounded Analysis of Academia-Industry Partnerships in Interaction Design",2025,"Academic Research and …","Springer","https://link.springer.com/chapter/10.1007/978-3-032-15516-0_4","",53,"2026-05-04 22:40:08","","10.1007/978-3-032-15516-0_4","","",,,,,0,0.00,0,3,1,"Academia-industry collaborations are vital for tackling complex, real-world challenges in Interaction Design. This paper explores the collaborative process of a project focused on …","","https://scholar.google.com/scholar?q=related:EAhv_dX0i5MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Molenaar, F Dalpiaz","Improving the Writing Quality of User",2025,"… 2025, Salerno, Italy, December 1–3 …","books.google.com","https://books.google.com/books?hl=en&lr=&id=PoOZEQAAQBAJ&oi=fnd&pg=PA102&ots=MMTcxnuwTl&sig=SDCMsiU63pM_tB-RiPWbfmm3PwQ","",56,"2026-05-04 22:40:08","","","","",,,,,0,0.00,0,2,1,"[Context] User Stories (USs) are a popular notation for writ-ing requirements in Agile software development. USs are often stored in Issue Tracking Systems (ITSs) and are a …","","https://scholar.google.com/scholar?q=related:D0ytGlYZszYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Sorgalla","Empowering Collaboration in Microservice Engineering",2024,"","search.proquest.com","https://search.proquest.com/openview/223055b6aa44bdcae2f33dfe57fa07d9/1?pq-origsite=gscholar&cbl=2026366&diss=y","",62,"2026-05-04 22:40:08","BOOK","","","",,,,,0,0.00,0,1,2,"Microservice Architecture (MSA) denotes a recent architectural style to design and develop particularly web applications that require robustness, scalability, and ease of deployment …","","https://scholar.google.com/scholar?q=related:g4bWUVIi25gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SG Saroar","Automation in Open Source Software: A GitHub Marketplace Analysis",2023,"","yorkspace.library.yorku.ca","https://yorkspace.library.yorku.ca/items/fbd17391-5e71-4127-9ee8-b4dfd3681e9a","",63,"2026-05-04 22:40:08","","","","",,,,,0,0.00,0,1,3,"This thesis comprises two papers that examine automation tools in the Open Source Software (OSS) ecosystem on GitHub, focusing on GitHub Actions as well as the GitHub …","https://yorkspace.library.yorku.ca/bitstreams/0077abbd-9aea-4783-9fff-6a938ed7587e/download","https://scholar.google.com/scholar?q=related:Zrol7wxngfEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Vassiljeva","Bridging the Gap in Technology Transfer for Advanced Process Control with Industrial Applications",,"Sensors","academia.edu","https://www.academia.edu/download/102933521/pdf.pdf","",64,"2026-05-04 22:40:08","HTML","","","",,,,,0,0.00,0,1,,"In the present paper, a software framework comprising the implementation of Model Predictive Control—a popular industrial control method—is presented. The framework is …","https://www.academia.edu/download/102933521/pdf.pdf","https://scholar.google.com/scholar?q=related:p8tb2dNx2UwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
